Country,Region,Year,VALUE
Switzerland,Europe,1997,1.227600177
China,Asia,1997,2.10615362
Colombia,Americas,1997,62.2118245
Costa Rica,Americas,1997,5.615841165
Cuba,Americas,1997,6.792064359
Cayman Islands,Americas,1997,5.62129346
Cyprus,Asia,1997,0.668545651
Czechia,Europe,1997,1.819235153
Germany,Europe,1997,2.210322311
Denmark,Europe,1997,1.667493466
Dominican Republic,Americas,1997,12.73607755
Ecuador,Americas,1997,10.98249795
Spain,Europe,1997,1.15231315
Estonia,Europe,1997,12.52207191
Finland,Europe,1997,2.704310145
Fiji,Oceania,1997,1.615765898
France,Europe,1997,1.664956067
United Kingdom (England and Wales),Europe,1997,1.177277238
United Kingdom (Northern Ireland),Europe,1997,2.393402347
United Kingdom (Scotland),Europe,1997,1.69180106
Georgia,Asia,1997,6.142199019
Greece,Europe,1997,1.866619636
Greenland,Americas,1997,19.61763447
Guatemala,Americas,1997,36.66080076
Guyana,Americas,1997,11.51995932
"China, Hong Kong Special Administrative Region",Asia,1997,1.583547009
Croatia,Europe,1997,2.504577753
Hungary,Europe,1997,2.809584084
India,Asia,1997,4.7307526
Ireland,Europe,1997,1.043913026
Iceland,Europe,1997,0.737040524
Israel,Asia,1997,2.716216492
Italy,Europe,1997,1.533575259
Jamaica,Americas,1997,40.62693863
Jordan,Asia,1997,0.887261773
Japan,Asia,1997,0.563366938
Kazakhstan,Asia,1997,16.3143459
Cambodia,Asia,1997,2.773022671
Kiribati,Oceania,1997,0
Saint Kitts and Nevis,Americas,1997,16.03463481
Republic of Korea,Asia,1997,0.603485935
Saint Lucia,Americas,1997,8.362602442
Liechtenstein,Europe,1997,0
Sri Lanka,Asia,1997,10.03299723
Lithuania,Europe,1997,10.58216524
Luxembourg,Europe,1997,0.955996668
Latvia,Europe,1997,10.88488078
"China, Macao Special Administrative Region",Asia,1997,7.286868213
Morocco,Africa,1997,2.671813875
Republic of Moldova,Europe,1997,9.422389327
Maldives,Asia,1997,2.23015165
Mexico,Americas,1997,14.54341063
Montserrat,Americas,1997,0
Mauritius,Africa,1997,2.026587134
Malaysia,Asia,1997,2.541274773
Namibia,Africa,1997,19.31206526
Nicaragua,Americas,1997,13.86856886
Netherlands (Kingdom of the),Europe,1997,1.330782241
Norway,Europe,1997,0.862590668
Nepal,Asia,1997,2.473180189
New Zealand,Oceania,1997,1.589045333
Pakistan,Asia,1997,6.583161648
Panama,Americas,1997,11.13864537
Poland,Europe,1997,2.101774319
Puerto Rico,Americas,1997,19.25778783
Portugal,Europe,1997,1.125309201
State of Palestine,Asia,1997,1.580492369
Romania,Europe,1997,3.109082356
Russian Federation,Europe,1997,23.65486456
Singapore,Asia,1997,1.010463617
Saint Helena,Africa,1997,0
El Salvador,Americas,1997,112.500552
San Marino,Europe,1997,0
Slovakia,Europe,1997,2.609102899
Slovenia,Europe,1997,1.809201599
Sweden,Europe,1997,0.98775311
Syrian Arab Republic,Asia,1997,1.959746152
Turks and Caicos Islands,Americas,1997,12.10983621
Thailand,Asia,1997,7.84894247
Tajikistan,Asia,1997,8.141153876
Turkmenistan,Asia,1997,8.204097786
Tonga,Oceania,1997,1.986926027
United Republic of Tanzania,Africa,1997,7.408958063
Uganda,Africa,1997,8.771795501
Ukraine,Europe,1997,8.43343528
Uruguay,Americas,1997,7.488284533
United States of America,Americas,1997,6.684399734
Uzbekistan,Asia,1997,4.414236289
Saint Vincent and the Grenadines,Americas,1997,7.875634973
Venezuela (Bolivarian Republic of),Americas,1997,18.33961503
United States Virgin Islands,Americas,1997,28.35940823
South Africa,Africa,1997,54.07082589
Anguilla,Americas,1998,0
Albania,Europe,1998,20.41968012
Armenia,Asia,1998,2.869883199
Australia,Oceania,1998,1.795538002
Austria,Europe,1998,0.965412892
Azerbaijan,Asia,1998,3.482112389
Bulgaria,Europe,1998,4.62663482
Belarus,Europe,1998,10.00244654
Bermuda,Americas,1998,0
Brazil,Americas,1998,24.52645467
Barbados,Americas,1998,7.586059099
Brunei Darussalam,Asia,1998,1.249404581
Bhutan,Asia,1998,1.97436024
Canada,Americas,1998,1.854382107
Switzerland,Europe,1998,1.06918454
Colombia,Americas,1998,60.84953477
Costa Rica,Americas,1998,5.861692323
Cuba,Americas,1998,7.413611935
Cayman Islands,Americas,1998,2.706616324
Cyprus,Asia,1998,0.765311701
Czechia,Europe,1998,1.695273101
Germany,Europe,1998,1.96505627
Dominica,Americas,1998,13.05520903
Denmark,Europe,1998,0.92470417
Dominican Republic,Americas,1998,13.53517201
Ecuador,Americas,1998,13.46584974
Spain,Europe,1998,1.293284235
Estonia,Europe,1998,13.88941053
Finland,Europe,1998,2.192665437
France,Europe,1998,1.654604497
United Kingdom (England and Wales),Europe,1998,1.23742984
United Kingdom (Northern Ireland),Europe,1998,4.470222063
United Kingdom (Scotland),Europe,1998,1.890854371
Georgia,Asia,1998,5.378003964
Greece,Europe,1998,1.608852344
Greenland,Americas,1998,10.69089937
Guatemala,Americas,1998,29.59576389
Guyana,Americas,1998,14.93333192
"China, Hong Kong Special Administrative Region",Asia,1998,0.97768764
Croatia,Europe,1998,2.253251281
Hungary,Europe,1998,2.816498679
Indonesia,Asia,1998,0.845779938
India,Asia,1998,4.825761841
Ireland,Europe,1998,1.032982871
Iceland,Europe,1998,0
Israel,Asia,1998,2.504470565
Italy,Europe,1998,1.561327193
Jamaica,Americas,1998,33.3389351
Japan,Asia,1998,0.61357761
Kazakhstan,Asia,1998,16.35619938
Cambodia,Asia,1998,6.795738857
Kiribati,Oceania,1998,0
Saint Kitts and Nevis,Americas,1998,18.08706662
Republic of Korea,Asia,1998,0.81667114
Saint Lucia,Americas,1998,8.925440694
Liechtenstein,Europe,1998,0
Lithuania,Europe,1998,8.48449234
Luxembourg,Europe,1998,0.944346141
Latvia,Europe,1998,10.15295632
"China, Macao Special Administrative Region",Asia,1998,5.730987449
Morocco,Africa,1998,2.000588302
Republic of Moldova,Europe,1998,8.613691773
Mexico,Americas,1998,14.41003612
North Macedonia,Europe,1998,2.384684365
Malta,Europe,1998,1.27394215
Montserrat,Americas,1998,15.6030582
Mauritius,Africa,1998,2.594402785
Malaysia,Asia,1998,2.883926498
Namibia,Africa,1998,23.44533521
Nicaragua,Americas,1998,12.84537784
Netherlands (Kingdom of the),Europe,1998,1.119408088
Norway,Europe,1998,0.857463407
Nepal,Asia,1998,2.742230964
New Zealand,Oceania,1998,1.286074387
Pakistan,Asia,1998,7.043081013
Panama,Americas,1998,9.73943713
Philippines,Asia,1998,7.93777376
Papua New Guinea,Oceania,1998,9.768762494
Poland,Europe,1998,1.97759296
Puerto Rico,Americas,1998,17.22480403
Portugal,Europe,1998,1.227968284
State of Palestine,Asia,1998,1.524949185
Qatar,Asia,1998,0.34423556
Romania,Europe,1998,2.531446568
Russian Federation,Europe,1998,22.7211891
Singapore,Asia,1998,1.034582739
Saint Helena,Africa,1998,0
El Salvador,Americas,1998,94.8839634
San Marino,Europe,1998,0
Slovakia,Europe,1998,2.38313293
Slovenia,Europe,1998,0.704126534
Sweden,Europe,1998,1.04206393
Eswatini,Africa,1998,16.41532973
Syrian Arab Republic,Asia,1998,2.167665997
Turks and Caicos Islands,Americas,1998,0
Thailand,Asia,1998,8.682453898
Tajikistan,Asia,1998,7.974915561
Turkmenistan,Asia,1998,7.785142698
Ukraine,Europe,1998,8.432860181
Uruguay,Americas,1998,7.478507719
United States of America,Americas,1998,6.153678428
Uzbekistan,Asia,1998,4.390525946
Saint Vincent and the Grenadines,Americas,1998,21.02229677
Venezuela (Bolivarian Republic of),Americas,1998,19.35855616
United States Virgin Islands,Americas,1998,23.39323561
Yemen,Asia,1998,3.492703997
South Africa,Africa,1998,54.80002723
Zambia,Africa,1998,9.303883838
Aruba,Americas,1999,2.30237029
Anguilla,Americas,1999,0
Albania,Europe,1999,16.5821972
Armenia,Asia,1999,2.807210163
Australia,Oceania,1999,2.04777518
Austria,Europe,1999,0.750809279
Azerbaijan,Asia,1999,2.98711959
Bulgaria,Europe,1999,4.006223245
Belarus,Europe,1999,9.448712264
Bermuda,Americas,1999,3.279683183
Brazil,Americas,1999,24.73624989
Barbados,Americas,1999,8.706531223
Brunei Darussalam,Asia,1999,1.223075147
Bhutan,Asia,1999,2.276747404
Canada,Americas,1999,1.773039264
Switzerland,Europe,1999,1.246114991
Colombia,Americas,1999,63.12032958
Costa Rica,Americas,1999,6.279748708
Cuba,Americas,1999,5.501307803
Cayman Islands,Americas,1999,0
Cyprus,Asia,1999,1.07342207
Czechia,Europe,1999,1.678188439
Germany,Europe,1999,1.62585746
Dominica,Americas,1999,10.18959933
Denmark,Europe,1999,0.977470434
Dominican Republic,Americas,1999,12.67331592
Ecuador,Americas,1999,13.55135165
Spain,Europe,1999,1.198749985
Estonia,Europe,1999,11.18632788
Finland,Europe,1999,2.768371874
France,Europe,1999,1.633185843
United Kingdom (England and Wales),Europe,1999,1.290112113
United Kingdom (Northern Ireland),Europe,1999,2.025007653
United Kingdom (Scotland),Europe,1999,2.365953923
Georgia,Asia,1999,5.552393776
Greece,Europe,1999,1.409877621
Greenland,Americas,1999,19.60557155
Guatemala,Americas,1999,23.16045572
Guyana,Americas,1999,12.00505532
"China, Hong Kong Special Administrative Region",Asia,1999,0.948514483
Honduras,Americas,1999,39.56855913
Croatia,Europe,1999,2.410251255
Hungary,Europe,1999,2.473056393
Indonesia,Asia,1999,0.990535828
India,Asia,1999,4.592118935
Ireland,Europe,1999,1.021529542
Iceland,Europe,1999,0.720393623
Israel,Asia,1999,2.285585397
Italy,Europe,1999,1.438228153
Jamaica,Americas,1999,32.89333047
Japan,Asia,1999,0.581565038
Kazakhstan,Asia,1999,15.56083062
Cambodia,Asia,1999,4.882760385
Kiribati,Oceania,1999,0
Saint Kitts and Nevis,Americas,1999,13.38523831
Republic of Korea,Asia,1999,0.826917456
Saint Lucia,Americas,1999,10.11023314
Liechtenstein,Europe,1999,3.066073892
Sri Lanka,Asia,1999,10.27829488
Lithuania,Europe,1999,8.503158001
Luxembourg,Europe,1999,1.397466161
Latvia,Europe,1999,9.43804091
"China, Macao Special Administrative Region",Asia,1999,8.695284336
Morocco,Africa,1999,1.916456889
Republic of Moldova,Europe,1999,9.084703358
Mexico,Americas,1999,12.71503001
North Macedonia,Europe,1999,1.877675379
Malta,Europe,1999,2.525364126
Montserrat,Americas,1999,0
Mauritius,Africa,1999,1.908059727
Malaysia,Asia,1999,2.628678389
Namibia,Africa,1999,21.31275312
Nicaragua,Americas,1999,11.10917927
Netherlands (Kingdom of the),Europe,1999,1.283795522
Norway,Europe,1999,0.739554963
Nepal,Asia,1999,2.609435046
New Zealand,Oceania,1999,1.173863843
Pakistan,Asia,1999,6.234031557
Panama,Americas,1999,9.683601076
Philippines,Asia,1999,7.479435977
Papua New Guinea,Oceania,1999,8.456440312
Poland,Europe,1999,1.931953722
Puerto Rico,Americas,1999,15.56383469
Portugal,Europe,1999,1.065142867
State of Palestine,Asia,1999,1.773698417
Qatar,Asia,1999,0.489155424
Romania,Europe,1999,2.568173667
Russian Federation,Europe,1999,25.94403224
Saudi Arabia,Asia,1999,0.875787614
Singapore,Asia,1999,0.983239052
Saint Helena,Africa,1999,0
El Salvador,Americas,1999,64.90709086
San Marino,Europe,1999,0
Slovakia,Europe,1999,2.623440797
Slovenia,Europe,1999,1.258646271
Sweden,Europe,1999,1.141387901
Eswatini,Africa,1999,11.19435961
Syrian Arab Republic,Asia,1999,2.07531481
Turks and Caicos Islands,Americas,1999,0
Thailand,Asia,1999,8.090623697
Tajikistan,Asia,1999,5.767772049
Turkmenistan,Asia,1999,7.131621744
Ukraine,Europe,1999,8.617173045
Uruguay,Americas,1999,6.587448532
United States of America,Americas,1999,5.559822352
Uzbekistan,Asia,1999,4.12149752
Saint Vincent and the Grenadines,Americas,1999,12.28129427
Venezuela (Bolivarian Republic of),Americas,1999,24.92598143
British Virgin Islands,Americas,1999,5.105687736
United States Virgin Islands,Americas,1999,25.04011055
Yemen,Asia,1999,5.652913746
South Africa,Africa,1999,48.75262598
Zambia,Africa,1999,11.14201612
Anguilla,Americas,2000,9.051821679
Albania,Europe,2000,4.116880435
Armenia,Asia,2000,2.871999707
Antigua and Barbuda,Americas,2000,6.66178136
Australia,Oceania,2000,1.903463583
Austria,Europe,2000,1.023665524
Azerbaijan,Asia,2000,2.759349218
Belgium,Europe,2000,2.06540253
Bangladesh,Asia,2000,2.587594946
Bulgaria,Europe,2000,4.09993366
Bahamas,Americas,2000,22.76824998
Bosnia and Herzegovina,Europe,2000,2.368789405
Belarus,Europe,2000,9.87667995
Belize,Americas,2000,17.05448283
Bermuda,Americas,2000,0
Brazil,Americas,2000,25.79976133
Barbados,Americas,2000,7.556951073
Brunei Darussalam,Asia,2000,1.197868393
Bhutan,Asia,2000,3.065358553
Canada,Americas,2000,1.77946886
Switzerland,Europe,2000,0.960727279
Cameroon,Africa,2000,3.041428027
Colombia,Americas,2000,67.67539962
Costa Rica,Americas,2000,6.257550212
Cuba,Americas,2000,5.285530765
Cayman Islands,Americas,2000,10.08611017
Cyprus,Asia,2000,0.843670494
Czechia,Europe,2000,1.866198456
Germany,Europe,2000,1.672559106
Dominica,Americas,2000,2.926286835
Denmark,Europe,2000,1.086009113
Dominican Republic,Americas,2000,14.16730439
Ecuador,Americas,2000,14.51707903
Spain,Europe,2000,1.357333277
Estonia,Europe,2000,10.23712181
Finland,Europe,2000,2.859235398
France,Europe,2000,1.791514335
United Kingdom (England and Wales),Europe,2000,1.457609056
United Kingdom (Northern Ireland),Europe,2000,2.673885762
United Kingdom (Scotland),Europe,2000,2.093645194
Georgia,Asia,2000,5.603525485
Grenada,Americas,2000,13.96232035
Greenland,Americas,2000,23.13826
Guatemala,Americas,2000,24.74459977
Guam,Oceania,2000,1.248536871
Guyana,Americas,2000,10.01250245
"China, Hong Kong Special Administrative Region",Asia,2000,0.638816733
Honduras,Americas,2000,47.71114925
Croatia,Europe,2000,2.220544478
Hungary,Europe,2000,2.009399087
Indonesia,Asia,2000,1.029558118
India,Asia,2000,4.545627525
Ireland,Europe,2000,0.98170552
Iceland,Europe,2000,1.776438738
Israel,Asia,2000,2.51759126
Italy,Europe,2000,1.344652333
Jamaica,Americas,2000,33.95598737
Japan,Asia,2000,0.534684035
Kazakhstan,Asia,2000,15.25965734
Cambodia,Asia,2000,4.711671685
Kiribati,Oceania,2000,3.377408514
Saint Kitts and Nevis,Americas,2000,6.599062933
Republic of Korea,Asia,2000,0.790715345
Saint Lucia,Americas,2000,14.4200627
Liechtenstein,Europe,2000,0
Lithuania,Europe,2000,10.27881422
Luxembourg,Europe,2000,0.918214623
Latvia,Europe,2000,9.947628661
"China, Macao Special Administrative Region",Asia,2000,2.3153749
Morocco,Africa,2000,1.614461315
Republic of Moldova,Europe,2000,10.18446584
Mexico,Americas,2000,10.97028957
North Macedonia,Europe,2000,2.306254956
Malta,Europe,2000,1.001975144
Myanmar,Asia,2000,2.285986232
Montserrat,Americas,2000,0
Mauritius,Africa,2000,2.138279228
Malawi,Africa,2000,6.23364392
Malaysia,Asia,2000,2.401378941
Namibia,Africa,2000,20.88898002
Nicaragua,Americas,2000,9.291026371
Netherlands (Kingdom of the),Europe,2000,1.132137063
Norway,Europe,2000,1.068756204
Nepal,Asia,2000,2.585557418
New Zealand,Oceania,2000,1.348804466
Pakistan,Asia,2000,5.769258525
Panama,Americas,2000,9.960915898
Philippines,Asia,2000,7.356504171
Papua New Guinea,Oceania,2000,8.441809067
Poland,Europe,2000,2.220523659
Puerto Rico,Americas,2000,19.17896773
Portugal,Europe,2000,1.126145149
Paraguay,Americas,2000,19.41910907
State of Palestine,Asia,2000,1.337599213
Qatar,Asia,2000,0.15481386
Romania,Europe,2000,2.536510584
Russian Federation,Europe,2000,27.98191634
Saudi Arabia,Asia,2000,0.802881463
Singapore,Asia,2000,1.011445867
Saint Helena,Africa,2000,0
El Salvador,Americas,2000,59.59571582
San Marino,Europe,2000,0
Serbia,Europe,2000,2.873337969
Suriname,Americas,2000,14.19628663
Slovakia,Europe,2000,2.399245633
Slovenia,Europe,2000,1.814206141
Sweden,Europe,2000,1.082172515
Eswatini,Africa,2000,12.42119094
Syrian Arab Republic,Asia,2000,2.189156086
Turks and Caicos Islands,Americas,2000,0
Thailand,Asia,2000,8.153285186
Tajikistan,Asia,2000,4.511398774
Turkmenistan,Asia,2000,5.843560659
Tonga,Oceania,2000,0.974635121
Trinidad and Tobago,Americas,2000,9.007636224
Ukraine,Europe,2000,9.038506657
Uruguay,Americas,2000,6.500163263
United States of America,Americas,2000,5.519150073
Uzbekistan,Asia,2000,4.284759156
Saint Vincent and the Grenadines,Americas,2000,17.57276222
Venezuela (Bolivarian Republic of),Americas,2000,32.83972898
United States Virgin Islands,Americas,2000,21.25987891
Yemen,Asia,2000,3.741538393
South Africa,Africa,2000,46.47827819
Zambia,Africa,2000,8.057719558
Aruba,Americas,2001,4.4106053
Anguilla,Americas,2001,0
Albania,Europe,2001,6.976127691
Argentina,Americas,2001,8.348342697
Armenia,Asia,2001,2.808689319
American Samoa,Oceania,2001,1.714560044
Antigua and Barbuda,Americas,2001,9.184543725
Australia,Oceania,2001,1.802771311
Austria,Europe,2001,0.870687268
Azerbaijan,Asia,2001,2.632207131
Belgium,Europe,2001,2.73540593
Bangladesh,Asia,2001,2.793336736
Bulgaria,Europe,2001,3.833295934
Bahrain,Asia,2001,1.232442825
Bahamas,Americas,2001,13.04508746
Bosnia and Herzegovina,Europe,2001,1.954739672
Belarus,Europe,2001,9.498874104
Belize,Americas,2001,25.79610197
Bermuda,Americas,2001,4.857277011
Brazil,Americas,2001,26.90898018
Barbados,Americas,2001,9.420577934
Bhutan,Asia,2001,3.149689838
Botswana,Africa,2001,12.08901602
Canada,Americas,2001,1.786937506
Switzerland,Europe,2001,1.190409782
Cameroon,Africa,2001,4.87308895
Colombia,Americas,2001,69.88324553
Costa Rica,Americas,2001,6.340633121
Cuba,Americas,2001,5.431305344
Curaçao,Americas,2001,7.110807717
Cayman Islands,Americas,2001,4.871573153
Cyprus,Asia,2001,0.725516412
Czechia,Europe,2001,1.319612491
Germany,Europe,2001,1.448820762
Dominica,Americas,2001,1.467297605
Denmark,Europe,2001,0.970013705
Dominican Republic,Americas,2001,12.63115639
Ecuador,Americas,2001,12.90722268
Spain,Europe,2001,1.408469614
Estonia,Europe,2001,9.870352559
Finland,Europe,2001,3.006937351
France,Europe,2001,1.774132047
United Kingdom (England and Wales),Europe,2001,1.510695822
United Kingdom (Northern Ireland),Europe,2001,3.375101697
United Kingdom (Scotland),Europe,2001,2.290588839
Georgia,Asia,2001,6.345787001
Ghana,Africa,2001,2.144033815
Greece,Europe,2001,1.192176935
Grenada,Americas,2001,5.558875439
Greenland,Americas,2001,30.14932785
Guatemala,Americas,2001,26.8960598
Guam,Oceania,2001,4.95283968
Guyana,Americas,2001,10.52895496
"China, Hong Kong Special Administrative Region",Asia,2001,0.97036819
Honduras,Americas,2001,51.01009643
Croatia,Europe,2001,1.797300455
Hungary,Europe,2001,2.495589733
India,Asia,2001,4.302247605
Ireland,Europe,2001,1.35805055
Iceland,Europe,2001,0.350584424
Israel,Asia,2001,3.093949293
Italy,Europe,2001,1.243968922
Jamaica,Americas,2001,43.38376617
Japan,Asia,2001,0.548534994
Kazakhstan,Asia,2001,14.13493695
Cambodia,Asia,2001,3.29870049
Kiribati,Oceania,2001,4.418376026
Saint Kitts and Nevis,Americas,2001,13.04759109
Republic of Korea,Asia,2001,0.865094106
Kuwait,Asia,2001,1.958151786
Saint Lucia,Americas,2001,21.17146709
Liechtenstein,Europe,2001,0
Lithuania,Europe,2001,9.915334838
Luxembourg,Europe,2001,2.039662368
Latvia,Europe,2001,9.282610999
"China, Macao Special Administrative Region",Asia,2001,1.821817172
Morocco,Africa,2001,1.876938055
Monaco,Europe,2001,3.082281505
Republic of Moldova,Europe,2001,9.784547129
Maldives,Asia,2001,2.436278272
Mexico,Americas,2001,10.34767712
North Macedonia,Europe,2001,2.678505336
Malta,Europe,2001,1.491975039
Myanmar,Asia,2001,1.990662749
Mozambique,Africa,2001,6.037084051
Montserrat,Americas,2001,0
Malawi,Africa,2001,7.826890744
Malaysia,Asia,2001,2.196026873
Namibia,Africa,2001,19.0152677
Nicaragua,Americas,2001,10.34131341
Netherlands (Kingdom of the),Europe,2001,1.263950699
Norway,Europe,2001,0.819669044
Nepal,Asia,2001,3.397970642
New Zealand,Oceania,2001,1.31119589
Pakistan,Asia,2001,6.025082873
Panama,Americas,2001,9.996654714
Philippines,Asia,2001,7.349350312
Papua New Guinea,Oceania,2001,7.651151033
Poland,Europe,2001,2.007094043
Puerto Rico,Americas,2001,20.92830334
Portugal,Europe,2001,1.012358584
Paraguay,Americas,2001,25.21327185
State of Palestine,Asia,2001,1.733704263
Qatar,Asia,2001,0.736560352
Romania,Europe,2001,3.206776529
Russian Federation,Europe,2001,29.35059606
Saudi Arabia,Asia,2001,1.036859213
Singapore,Asia,2001,0.776447061
Saint Helena,Africa,2001,0
El Salvador,Americas,2001,59.95228867
San Marino,Europe,2001,0
Serbia,Europe,2001,3.069036653
